date,c,d,act,out,pol1,pol2,pol3
2020-02-26,1.8742136502353692e-07,0.0,1.0598432475580353,1.0765451320997648,0.0,0.0,0.0
2020-02-27,1.97461795292655e-07,0.0,1.0546068707788272,1.114190422583795,0.0,0.0,0.0
2020-02-28,2.0750222556177303e-07,0.0,1.123372924372965,1.194329427181839,0.0,0.0,0.0
2020-02-29,2.3092989618971517e-07,3.346810089706017e-09,1.068658671438203,0.985172503324238,0.0,0.0,0.0
2020-03-01,2.710916172661873e-07,1.0040430269118051e-08,0.8171839998273053,0.6757955928574975,0.0,0.0,0.0
2020-03-02,3.112533383426595e-07,2.0080860538236103e-08,0.9295826452594413,0.9739062519929733,0.0,0.0,0.0
2020-03-03,3.8488316031619196e-07,3.3468100897060173e-08,0.9480077529905597,1.0570130351039662,0.0005123987858697003,0.0,0.0001884203945453244
2020-03-04,4.7190022264854835e-07,4.016172107647221e-08,0.9052900474676189,1.088235863467673,0.0005463619142351411,0.0,0.0031168934806017983
2020-03-05,6.727088280309095e-07,4.016172107647221e-08,0.9657491818830224,1.1207659887015644,0.0005595381890060064,0.0,0.0031168934806017983
2020-03-06,8.768642435029768e-07,4.6855341255884244e-08,1.0563705778489332,1.1973721653928124,0.005478873767803685,0.0,0.0031168934806017983
2020-03-07,1.238319733191227e-06,6.358939170441432e-08,1.0200721796546128,0.9905428587304221,0.005478873767803685,0.0,0.0031168934806017983
2020-03-08,1.5830411724309468e-06,7.362982197353237e-08,0.7790020608777023,0.6960053515689726,0.005478873767803685,0.0,0.0031168934806017983
2020-03-09,2.165386128039795e-06,8.701706233235645e-08,0.8953014505904506,0.9740625007264178,0.0827637026488752,0.0,0.0031168934806017983
2020-03-10,2.744384273558936e-06,9.705749260147449e-08,0.8808907338129698,1.0546442709713342,0.10079303001102555,0.0,0.0031168934806017983
2020-03-11,3.4204399116795533e-06,1.2048516322941662e-07,0.8900427816976199,1.0833397670023097,0.1015996944710706,0.0,0.0031168934806017983
2020-03-12,4.521540431192831e-06,1.3721921367794668e-07,0.9168113328316205,1.0964907475432744,0.12563012053439943,0.0032312462762256037,0.0031168934806017983
2020-03-13,5.953975149587e-06,1.6399369439559483e-07,1.034394264449749,1.1378829221376512,0.2771258240095675,0.0032312462762256037,0.0031168934806017983
2020-03-14,7.647461054978238e-06,1.9076817511324296e-07,0.7990280080080737,0.8908220728183973,0.2771258240095675,0.0032312462762256037,0.0031168934806017983
2020-03-15,9.535061945572421e-06,2.04155415472067e-07,0.6191963168237005,0.5840449975192045,0.2771258240095675,0.17415971604227537,0.0031168934806017983
2020-03-16,1.1727222554329869e-05,2.6774480717648144e-07,0.7097434898573003,0.8281178052713692,0.9359780070202665,0.30806932302887263,0.0031168934806017983
2020-03-17,1.5117541175202064e-05,3.413746291500137e-07,0.6491262209133241,0.7906365618527044,0.9866601145183275,0.5119324555172123,0.0031168934806017983
2020-03-18,2.6664035984687727e-05,4.3508531166178213e-07,0.6050370074565771,0.7326851954905805,0.9966783739167675,0.5883457492920914,0.0031168934806017983
2020-03-19,4.115907048320463e-05,5.421832345323746e-07,0.5773275061702955,0.6981508986729968,0.998778980688404,0.7369520700772725,0.1351567144520763
2020-03-20,5.785630602074796e-05,6.827492583000273e-07,0.4818648388692242,0.6655798838994252,0.999024078810469,0.8794953131334668,0.1355826525108872
